"Date","Price","Open","High","Low","Change %"
"11/01/1991","8.798","8.798","8.798","8.798","0.03%"
"10/01/1991","8.795","8.795","8.795","8.795","-0.02%"
"09/01/1991","8.797","8.797","8.797","8.797","0.01%"
"08/01/1991","8.796","8.796","8.796","8.796","-2.08%"
"07/01/1991","8.983","8.983","8.983","8.983","2.80%"
"06/01/1991","8.738","8.738","8.738","8.738","2.81%"
"05/01/1991","8.499","8.499","8.499","8.499","-1.20%"
"04/01/1991","8.602","8.602","8.602","8.602","-0.27%"
"03/01/1991","8.625","8.625","8.625","8.625","0.71%"
"02/01/1991","8.564","8.564","8.564","8.564","-4.25%"
"01/01/1991","8.944","8.944","8.944","8.944","-0.66%"
"09/01/1990","9.003","9.003","9.003","9.003","0.01%"
"08/01/1990","9.002","9.002","9.002","9.002","4.12%"
"07/01/1990","8.646","8.646","8.646","8.646","-2.18%"
"06/01/1990","8.839","8.839","8.839","8.839","-1.44%"
"05/01/1990","8.968","8.968","8.968","8.968","-1.03%"
"04/01/1990","9.061","9.061","9.061","9.061","3.01%"
"03/01/1990","8.796","8.796","8.796","8.796","-1.82%"
"02/01/1990","8.959","8.959","8.959","8.959","9.67%"
"01/01/1990","8.169","8.169","8.169","8.169","5.76%"
"12/01/1989","7.724","7.724","7.724","7.724","-0.69%"
"11/01/1989","7.778","7.778","7.778","7.778","4.99%"
"10/01/1989","7.408","7.408","7.408","7.408","1.23%"
"09/01/1989","7.318","7.318","7.318","7.318","4.51%"
"08/01/1989","7.002","7.002","7.002","7.002","4.18%"
"07/01/1989","6.721","6.721","6.721","6.721","-3.07%"
"06/01/1989","6.934","6.934","6.934","6.934","-2.91%"
"05/01/1989","7.142","7.142","7.142","7.142","3.72%"
"04/01/1989","6.886","6.886","6.886","6.886","-1.02%"
"03/01/1989","6.957","6.957","6.957","6.957","0.27%"
"02/01/1989","6.938","6.938","6.938","6.938","8.66%"
"01/01/1989","6.385","6.385","6.385","6.385","6.77%"
"12/01/1988","5.980","5.980","5.980","5.980","3.05%"
"11/01/1988","5.803","5.803","5.803","5.803","2.49%"
"10/01/1988","5.662","5.662","5.662","5.662","-5.33%"
"09/01/1988","5.981","5.981","5.981","5.981","-4.44%"
"08/01/1988","6.259","6.259","6.259","6.259","2.29%"
"07/01/1988","6.119","6.119","6.119","6.119","5.45%"
"06/01/1988","5.803","5.803","5.803","5.803","3.09%"
"05/01/1988","5.629","5.629","5.629","5.629","3.68%"
"04/01/1988","5.429","5.429","5.429","5.429","5.03%"
"03/01/1988","5.169","5.169","5.169","5.169","1.73%"
"02/01/1988","5.081","5.081","5.081","5.081","-5.79%"
